ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBR001C	0.985593503431812	0.8811873983055073	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR002C	1.058913166296087	0.6181755227919593	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR003W	0.9160916568110731	0.22282227401751528	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR004C	1.1891235533776554	0.014483154870581466	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR005W	0.8639006747350908	0.4490413593067281	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR006W	1.3947148159333673	8.25987821276562e-5	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR007C	1.242719753791706	1.7957646392934468e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR008C	1.1803053373932042	0.06076809645037257	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR009C	0.9268057021699625	0.12288893103597402	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR010W	0.7533612396552787	8.858279049970748e-8	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR011C	1.0528447024095702	0.15007810819494308	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR014C	0.9729340384031568	0.8455378043834639	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR015C	0.9701205302375465	0.5820458523285978	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR016W	0.8890079877388676	0.06859476407380505	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR017C	0.9126860938919265	0.03674063555473037	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR018C	1.8538047286183443	0.08302411242242085	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR019C	7.2848625216786	3.4947918461684563e-12	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR020W	NA	NA	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR021W	0.896248096859094	0.12041249789386625	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR022W	1.1050469467339243	0.5659334448074118	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR023C	0.85732929879123565	2.8777862894177906e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR024W	0.9140530498955076	0.59172023439832	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR025C	0.9815571082826903	0.6778797296293667	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR026C	0.8224320792096319	0.003410615543470749	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR028C	0.8564097441384284	0.027293344248241855	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR029C	0.8997189954313572	0.036515314269443704	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR030W	1.078929616554391	0.40589985057872285	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
