"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
19.71,0.069545,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.71,0.066545,0.000206518672759219
19.74,0.069557,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.74,0.066557,0.000206555914085737
19.77,0.069672,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.77,0.066672,0.00020691281013153
19.8,0.069802,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.8,0.066802,0.00020731625783547
19.83,0.069982,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.83,0.066982,0.000207874877733234
19.86,0.070214,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.86,0.067214,0.000208594876712573
19.89,0.070537,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.89,0.067537,0.000209597289084671
19.92,0.070788,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.92,0.067788,0.000210376253497663
19.95,0.071093,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.95,0.068093,0.000211322803879984
19.98,0.071587,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.98,0.068587,0.000212855905154957
20.01,0.072031,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,19.01,0.069031,0.000214233834236106
20.04,0.07264,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,19.04,0.06964,0.000216123831556872
20.07,0.073186,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,19.07,0.070186,0.000217818311913421
