"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
18.57,0.039386,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.57,0.036386,7.21245676160814e-05
18.6,0.039246,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.6,0.036246,7.18470586987437e-05
18.63,0.039126,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.63,0.036126,7.16091939124542e-05
18.66,0.039056,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.66,0.036056,7.14704394537853e-05
18.69,0.039002,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.69,0.036002,7.1363400299955e-05
18.72,0.039012,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.72,0.036012,7.13832223654791e-05
18.75,0.038964,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.75,0.035964,7.12880764509633e-05
18.78,0.038799,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.78,0.035799,7.09610123698153e-05
18.81,0.038656,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.81,0.035656,7.06775568328203e-05
18.84,0.038583,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.84,0.035583,7.05328557544942e-05
18.87,0.038529,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.87,0.035529,7.04258166006639e-05
18.9,0.038485,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.9,0.035485,7.03385995123578e-05
18.93,0.038441,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.93,0.035441,7.02513824240516e-05
18.96,0.038323,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.96,0.035323,7.00174820508669e-05
18.99,0.0382,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.99,0.0352,6.97736706449202e-05
