"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
18.57,0.066281,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.57,0.063281,0.000179742326064128
18.6,0.066351,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.6,0.063351,0.000179941152928819
18.63,0.066433,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.63,0.063433,0.000180174064398885
18.66,0.066604,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.66,0.063604,0.000180659770025487
18.69,0.066734,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.69,0.063734,0.000181029019917055
18.72,0.066804,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.72,0.063804,0.000181227846781746
18.75,0.066934,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.75,0.063934,0.000181597096673314
18.78,0.066956,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.78,0.063956,0.000181659585116503
18.81,0.066937,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.81,0.063937,0.000181605617824658
18.84,0.066902,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.84,0.063902,0.000181506204392313
18.87,0.06688,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.87,0.06388,0.000181443715949124
18.9,0.066782,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.9,0.063782,0.000181165358338557
18.93,0.066658,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.93,0.063658,0.000180813150749677
18.96,0.066569,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.96,0.063569,0.000180560356593141
18.99,0.066563,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.99,0.063563,0.000180543314290454
19.02,0.066496,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,19.02,0.063496,0.000180353008577107
